num,name,blog or review,visitor review content 
10,배곧 미가라멘 배곧점,방문자 리뷰,물통위에 먼지가 쌓여있내요 먹다남김
11,배곧 미가라멘 배곧점,방문자 리뷰,"다시 갈 정도는 아니에요. 네이버 총 평점 정도의 맛입니다. 인테리어 같은걸 보면 뭔가 노력하신 것 같은데 타코야끼는 문어가 너무 작고 반죽이 더 많았어요. 미소 라멘은 면이 더 두꺼웠으면 좋겠고, 차슈에선 족발 맛이 났어요. 계란 반숙은 맛있었어요. 나쁘다 라고 말하기엔 괜찮고 좋다라고 말하기엔 너무 아쉬운 맛."
12,배곧 미가라멘 배곧점,방문자 리뷰,"라멘 맛 좋습니다~ 
가츠돈 돈까스에 후추향이 너무 강해서 먹을때 좀 불편했어요~"
13,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요!
14,배곧 미가라멘 배곧점,방문자 리뷰,굿
15,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요 👍 👍 
16,배곧 미가라멘 배곧점,방문자 리뷰,항상 맛있게 먹습니다
17,배곧 미가라멘 배곧점,방문자 리뷰,좋아요
18,배곧 미가라멘 배곧점,방문자 리뷰,굿
19,배곧 미가라멘 배곧점,방문자 리뷰,혼밥하기도 좋고 맛있어용 ㅎㅎ
20,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요
21,배곧 미가라멘 배곧점,방문자 리뷰,맛있게 잘먹었어용~
22,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요 ~
23,배곧 미가라멘 배곧점,방문자 리뷰,가격도 착하고 맛있어요
24,배곧 미가라멘 배곧점,방문자 리뷰,굿
25,배곧 미가라멘 배곧점,방문자 리뷰,좋아요
26,배곧 미가라멘 배곧점,방문자 리뷰,가성비 좋은 맛집~ 우연히 들어가게됐는데 저렴한 가격대비 정말 맛있었어요! 가츠동 너무 맛있게 잘먹었고 다음에 방문하면 라멘도 먹어보려구요!!
27,배곧 미가라멘 배곧점,방문자 리뷰,가성비가  좋아요
28,배곧 미가라멘 배곧점,방문자 리뷰,맛있는데 책상이 너무 끈적거려용..
29,배곧 미가라멘 배곧점,방문자 리뷰,일식 라멘집이에요. 혼밥하기 좋은 곳!
30,배곧 미가라멘 배곧점,방문자 리뷰,혼밥하기 좋음
31,배곧 미가라멘 배곧점,방문자 리뷰,굿굿
32,배곧 미가라멘 배곧점,방문자 리뷰,.
33,배곧 미가라멘 배곧점,방문자 리뷰,"맛있고 깔끔해서 좋은데 양이 적은것같아요ㅠㅠ
그리고 코로나때문에 칸막이 해주셨음 좋겠어요!"
34,배곧 미가라멘 배곧점,방문자 리뷰,좋와요
35,배곧 미가라멘 배곧점,방문자 리뷰,1
36,배곧 미가라멘 배곧점,방문자 리뷰,"국물이나 전부 맛있엇어욘 ㅇ ㅅ ㅇ
다른 음식들도 맛있었구요 ㅇ ㅅ ㅇ
다만 차슈가 안짜요 ㅇ ㅅ ㅇ 그냥 생 보쌈 느낌이예욘 ㅇ ㅅ ㅇ 이것만 좀 어찌하시면 더 좋을것 같아요옹"
37,배곧 미가라멘 배곧점,방문자 리뷰,"맛은 기대이상입니다. 고기의 익힘이나 냄새 , 식감 모두 4.5점 정도는 됩니다.
근데, 죄근 방문한 모든 매장중 제일 위생상태가  안좋아서 아쉬웠습니다.
오픈 주방이기도 하지만 테이블부터 먼지 끈끈함...  해결해야 될것같습니다"
38,배곧 미가라멘 배곧점,방문자 리뷰,좋아요
39,배곧 미가라멘 배곧점,방문자 리뷰,맛도 가게 분위기도 괜찮았어요*^^
40,배곧 미가라멘 배곧점,방문자 리뷰,평범해요
41,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요
42,배곧 미가라멘 배곧점,방문자 리뷰,돈코츠라멘 맛있게 먹었습니다.
43,배곧 미가라멘 배곧점,방문자 리뷰,👍👍👍👍👍
44,배곧 미가라멘 배곧점,방문자 리뷰,미소라멘 강추!!
45,배곧 미가라멘 배곧점,방문자 리뷰,혼밥 추천드려요. 밥도 양이 많아요.
46,배곧 미가라멘 배곧점,방문자 리뷰,"우연히 방문한 미가라멘
너무맛있어서 무조건 재방문 할거에요~!!! 
배부른 상태로 먹어서 진짜 너무 배불렀는데 맛있어서 계속 먹게되는 맛이에요~!!!"
47,배곧 미가라멘 배곧점,방문자 리뷰,맛잇어요!!!
48,배곧 미가라멘 배곧점,방문자 리뷰,자극적이지 않고 담백하니 맛있었습니다 ~!
49,배곧 미가라멘 배곧점,방문자 리뷰,"가격대비 맛있고 좋아요
양도 굿"
50,배곧 미가라멘 배곧점,방문자 리뷰,좋아요
51,배곧 미가라멘 배곧점,방문자 리뷰,맛있음
52,배곧 미가라멘 배곧점,방문자 리뷰,좋아요
53,배곧 미가라멘 배곧점,방문자 리뷰,말이 필요없네요 맛있어요~
54,배곧 미가라멘 배곧점,방문자 리뷰,2
55,배곧 미가라멘 배곧점,방문자 리뷰,굿
56,배곧 미가라멘 배곧점,방문자 리뷰,라멘 맛집이네요 맛있어요
57,배곧 미가라멘 배곧점,방문자 리뷰,직원들 불친절해요. 포장하러 갔는데 식사하고 계시던데 주문을 받는둥 마는둥.. 돈주고 사먹어도 불편하게 하네요.
58,배곧 미가라멘 배곧점,방문자 리뷰,.
59,배곧 미가라멘 배곧점,방문자 리뷰,😅😊
60,배곧 미가라멘 배곧점,방문자 리뷰,처음가봤는데 친절하고 맛도 좋으네요!
61,배곧 미가라멘 배곧점,방문자 리뷰,좋아요
62,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요
63,배곧 미가라멘 배곧점,방문자 리뷰,"가격도 좋고, 맛있네요.
또 방문하려구요!"
64,배곧 미가라멘 배곧점,방문자 리뷰,.
65,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요~^^
66,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요~!!
67,배곧 미가라멘 배곧점,방문자 리뷰,굿
68,배곧 미가라멘 배곧점,방문자 리뷰,굳!!!~
69,배곧 미가라멘 배곧점,방문자 리뷰,맛있네요!
70,배곧 미가라멘 배곧점,방문자 리뷰,그저 그런 맛
71,배곧 미가라멘 배곧점,방문자 리뷰,"소유라멘 곱빼기  돈꼬츠 면추가해서 주문 했는데  면양에 비해 국물 양이 너무너무 적어요  면추가는 그렇다 쳐도  곱빼기 국물양이 면추가 국물양이랑 똑같은건,,
, ㅠㅠ 국물양을 넉넉하게 주시고 고객들이 알아서 조절해먹을 수 있기해주시능게 나을 것 같네요  미니 규동도 추가했는데 양념이 부족한지 퍽퍽하네용 라멘 국
물 넣어서 먹었어요  물론 포장이라 그랬을 수도 있지만.. 아쉽네요"
72,배곧 미가라멘 배곧점,방문자 리뷰,"맛있어요
양도 넉넉하구요~"
73,배곧 미가라멘 배곧점,방문자 리뷰,"맛은 있지만, 서비스 그리고 청결도가 매우 안좋았음. 죄송합니다라는.소리를.안하심...."
74,배곧 미가라멘 배곧점,방문자 리뷰,양도 넉넉하고 깔끔한 라멘입니다. 돈코츠라멘 국물은 아주 진하게 먹는걸 추천합니다!
75,배곧 미가라멘 배곧점,방문자 리뷰,굿
76,배곧 미가라멘 배곧점,방문자 리뷰,ㄱ
77,배곧 미가라멘 배곧점,방문자 리뷰,여기 진짜 찐 맛집입니다 가츠동 먹고 맛있어서 죽을 뻔 했습니다 ㅎㅎ 사장님 친절하시고 지하 주차장도 굿입니다
78,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요~
79,배곧 미가라멘 배곧점,방문자 리뷰,맛있고 깔끔한 인테리어 좋아요
80,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요! 단골객입니다~! 굿굿
81,배곧 미가라멘 배곧점,방문자 리뷰,"너무나 맛이가 없읍니다...... 웬만하면 음식 맛깔나개 먹습니다마는,,, 조금 심하지 않았나...;하는 개인적인 생각. 카라미소는 간이 전혀 안되어있어 꼬추가루와 후
치를 듬뿍 넣어 먹었고  규동은.... 밥에 양념이 전혀 안되어 있어 함께 나온 장국(소금물이라고 읽으셈)을 부어먹읐다.  후"
82,배곧 미가라멘 배곧점,방문자 리뷰,좋아요
83,배곧 미가라멘 배곧점,방문자 리뷰,맛집
84,배곧 미가라멘 배곧점,방문자 리뷰,기본적인 맛이네요~~~
85,배곧 미가라멘 배곧점,방문자 리뷰,Good
86,배곧 미가라멘 배곧점,방문자 리뷰,라멘 맛있어서 자주가요 ㅔ
87,배곧 미가라멘 배곧점,방문자 리뷰,"라멘을 딱히 먹을데가 없어서 갔어요. 오픈형 주방이었구요. 계산해주시는 분은 친절하시고 마스크 잘 쓰고 계셨어요. 근데 조리하시는 한 분은 이 시국에 계속 마
스크 턱에 쓰고 계시고 조리 하시는 내내 한번도 올리시지도 않으시고 오히려 포스 만지시고 요리하시고 손에 장갑 끼신 것도 아니고요.. 뭐 중간에 주워서 드시기
까지 했어요.. 두번 방문 했는데 다시는 안가고 싶어요.. 맛은 나쁘지 않은데 먹는 내내 찝찝하고 더러웠구요. 정말 끝까지 마스크는 턱에만 끼고계시네요.. ..."
88,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요
89,배곧 미가라멘 배곧점,방문자 리뷰,규동 맛잇어요~~
90,배곧 미가라멘 배곧점,방문자 리뷰,"맛은 그냥저냥~
위생개념은 빵점.
맨 손으로 음식위에 토핑을 올린다."
91,배곧 미가라멘 배곧점,방문자 리뷰,새로 생긴 라멘집에서 항상 처음 주문해보는 돈코츠라멘 먹었습니다. 차슈가 아니라 그냥 구운 삼겹살이 얹어 나오더군요. 정말 놀랐습니다. 진하기 맵기 정도는 미리 말씀을 못드려서 기본으로 나온것 같지만 간은 주관적으로 담백하다 못해 싱거웠습니다. 사진을 미처 못찍은게 아쉽지만 차슈는 정말 문제가 있었습니다. 차슈만 개선되면 재방문 의사 있습니다.
92,배곧 미가라멘 배곧점,방문자 리뷰,👍
93,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요!!
94,배곧 미가라멘 배곧점,방문자 리뷰,배곧라멘맛집이에요
95,배곧 미가라멘 배곧점,방문자 리뷰,위생에 신경써주세요
96,배곧 미가라멘 배곧점,방문자 리뷰,"라멘은 맛있고 계속 다시 먹으러 가고싶은데 덮밥은 정말 아쉬워요...  지난 번에 사케동, 이번엔 가츠동 먹어봤는데 둘 다 너무 짰네요. 주문 넣을 때 덜 짜게 해달라고 부탁드렸는데도, 짜게 먹는 지인마저 간이 너무 쎄다고 했어요. 라멘은 같이 가는 사람마다 모두 너무 좋아하고 저도 종류별로 다 먹어봤는데 다 맛있어요. 조만간 또 라멘 먹으러 갈게요!"
97,배곧 미가라멘 배곧점,방문자 리뷰,"기본메뉴인 돈코츠라멘으로 시켰는데 먹어보고나서 얼마나 후회가되던지.....
차슈가 이렇게 맛있는거였으면 처음시킬때부터 2천원추가된걸루 시킬걸 완젼 후회막심 ㅜ.ㅜ 차슈가 은은한 불맛이 나는게 진짜진짜 너무 맛있어서 아껴먹었어요~!!ㅋㅋ 국물도 간이 쎄지않고 적당히 딱 좋아서 진짜 호로록 짭짭 무한흡입했어용:) 혼밥하기도 좋아유ㅎㅎㅎ 잘먹었습니다!!🥰🥰🥰"
98,배곧 미가라멘 배곧점,방문자 리뷰,좋아요 스마트주문하고 15분뒤에 찾으러 가면 돼서 편리하고 너무 맛있어요
99,배곧 미가라멘 배곧점,방문자 리뷰,아주 맛있었어요 !
100,배곧 미가라멘 배곧점,방문자 리뷰,미소 라면 맛있어요.
101,배곧 미가라멘 배곧점,방문자 리뷰,Good
102,배곧 미가라멘 배곧점,방문자 리뷰,"돈코츠라멘 진함&매움 +차슈 추가하고, 미소라멘 기본으로 시켰는데 둘 다 맛있었어요! 기본은 진한 맛이 느껴져서 좋고 매움은 신라면 정도 혹은 살짝 더 강한 매
콤함이 느껴졌어요. 큰길가 입구쪽에 있는 좌석에는 콘센트가 없어서 안쪽 바닥에서 폰 충전했는데, 안쪽 좌석에는 좌석쪽에 콘센트가 있더라고요. 제가 잘못 본
건지 모르겠지만 모든 좌석에 비슷하게 콘센트가 있음 좋을 것 같아요!"
103,배곧 미가라멘 배곧점,방문자 리뷰,맛있어요 맛있어요 오오
104,배곧 미가라멘 배곧점,방문자 리뷰,담백하고 맛있어요
105,배곧 미가라멘 배곧점,방문자 리뷰,"지난 번에 라멘 맛있게 먹어서 이번엔 매운 맛으로 시도해봤는데 적당히 매콤해서 좋더라고요.  다만 같이 주문한 사케동이랑, 딸려나오는 장국 둘 다 너무 짰어요
ㅠㅠ 밥 밑에 고여있는 간장을 좀 따라버린 후에 먹었는데도 많이 짜네요. 사케동 다른 곳에도 종종 먹어봐서 맛을 모르지 않는데, 간장을 조금 덜 넣어주시면 더 
맛있을 것 같아요. 라멘 드시는 분들 꼭 차슈 추가해 드세요! 차슈 엄청 맛있어요~"
106,배곧 미가라멘 배곧점,방문자 리뷰,맛있게 잘먹었어요
1,배곧 모미지,방문자 리뷰,저녁타임 예약하고 갔는데  분위기 넘 좋고 재료도 다 신선하고 맛도 좋았어요..! 가기 전에 블로그를 많이 보고 갔는데 평범하다는 말이 있었는데 저는 좋았어요 기념일에 오기 좋아요 ! 사진을 다 못올리는데 음식도 많고 모두 친절하시고 분위기 좋구 맛있게 잘 먹었습니당~~ 
2,배곧 모미지,방문자 리뷰,"다 못올려서 아쉬워요 ㅠㅠ 하나하나 자세히 알려주시고 맛있었어요
비린거 잘 못먹는데 안비리다고 추천해주셔서 먹었는데 마싯게 잘 먹었습니다"
3,배곧 모미지,방문자 리뷰,"갓성비까진 아니지만 맛은 있습니다. 세프님도 친절하시구요. 시마아지, 아지도 앵콜 해주셨고, 아카미즈케는 아타깝지만 사진을 못찍어서 조금 아쉽구요. 아지봉초밥으로 해주신게 진짜 맛있었던거 같아요. 우니못먹은게 조금 아쉽구요. 전체적으로 가격면에서나 평균적으로 괜찮고 맛있게 먹을만 했다~ 다음에 여유생기면 생선좋아하는분 꼬셔서 재방문 하려합니다~"
4,배곧 모미지,방문자 리뷰,"어버이날 기념으로 부모님 모시고 왔습니다!
처음부터 끝까지 너무 친절히 대해주시고, 설명도 질문도 잘 해주시고, 너무 맛있었습니다. 숙성을 너무 잘 하셔서 냄새도 안나고 식감 너무 좋았습니다! 다음에 또 방문 하겠습니다!"
5,배곧 모미지,방문자 리뷰,"맛있으면서도 깔끔하고 편안한 곳입니다,  추운날이 지나 생선의 기름짐은 평소보다 덜 했지만, 셰프님께서 미리 잡아 숙성시킨 재료는 그 정성과 수고덕인지 평
소보다 더 맛있었습니다. 다음에 또 뵐게요 잘먹었습니다~"
6,배곧 모미지,방문자 리뷰,"올 때 마다 항상 만족을 하고 가는 오마카세집입니다! 다른 지역에 있는 오마카세집에서 처음 오마카세를 접했을때는 여러 재료가 나와도 한 두가지만 맛있고 나
머지는 평범하거나 오히려 비리거나 맛이 좋지 않았는데, 모미지는 어떤것을 먹어도 다 특색있고 맛있고 기억에 남습니다.. 동네 근처에 있다는것이 그저 기쁘네
요! 매번 맛있게 먹었지만 이번 방문에는 정말 다음에도 이 맛을 느낄 수 있을까 염려가 될정도로 너무 맛있었습니다! 다음에 말씀하신 선물 받으러 또 뵐게..."
7,배곧 모미지,방문자 리뷰,저녁초밥코스 8만원에 이런 호화식사를 누릴 수 있어서서 정말 행복합니다. 사장님께서는 어떡하면 손님들께 좋은재료 한 점 더 내줄까 하는 궁리만 하시는 거 같아요 매번 감동 받습니다. 백키친에 계시는 직원분도 자기 포지션에서 열일해주시는 모습 멋져요. 
8,배곧 모미지,방문자 리뷰,"사진은 엄청많은데 직접가서 드셔보세요.
여기 배곧에 있는 오마카세중 최고입니다"
9,배곧 모미지,방문자 리뷰,"신랑 생일겸 방문했어요. 특별한날은 역시 모미지~ 너무 맛있게 잘 먹었습니다. 사장님 항상 친절하시고 지난번 두고간 물건까지 잊지 않고 챙겨주시니 더 감사해
요."
10,배곧 모미지,방문자 리뷰,지금까지 경험해왔던 오마카세집과는 확실히 다른 분위기의 맛집🙂👍 사케 배워가는 재미가 있을것같아요~ 너무너무 맛있게 잘먹었습니다.
11,배곧 모미지,방문자 리뷰,"아까미 사시미가 모미지에 돌아왔어요🥰🥰
살살 녹는 숭어도 맛있었고. 야들야들한 청어까지👍👍"
12,배곧 모미지,방문자 리뷰,"사장님 설명을 잘해주시고 네타에 진심이신 편입니다! 우니, 장어, 단새우 진짜 맛있어요! 감사합니다 사장님~~! 다음번엔 안키모가 꼭 있기를 바래봅니다 ㅠㅠ"
13,배곧 모미지,방문자 리뷰,"사진을 20장밖에 못올려서 다 올리지 못하네요 ㅠㅠ 평소에도 맛있었지만 오늘도 정말 맛있었습니다~~ 구성이 정말 알차서 엄청 먹는편인데도 모미지오면 엄~~
청 배불러서 가네요😊 정말 감사합니다🙌🙌👍 다음에 또 찾아뵐게요!"
14,배곧 모미지,방문자 리뷰,"엄마한테는 미안하지만 매번 남자친구랑 먹으러 갔다가 처음으로 엄마랑 같이 다녀왔어요! 이렇게 만족하실줄 몰랐는데 생각보다 더더 좋아하시더라구요 전복을 
안좋아하는 엄마도 게우소스까지 싹 긁어드실만큼 좋아했어요! 그리고 추천해주신 사케도 지금까지 드셔봤던 사케랑은  전혀 다르다고 초밥 한입 한입 잘 느껴질 
수 있도록 도와주는 듯하다고 하셨어요~ 모미지는 사시미부터 초밥 사케까지 완벽한 구성에 페어링인 것 같아요 제 최애 맛집이에욥💜"
15,배곧 모미지,방문자 리뷰,"너무 맛있어서 사진찍을 생각도 못했어요 ㅋㅋ 차완무시 이후 사진이 없내요.. 오마카세가 원래 이렇게 배터질듯 양이 많았나요...! 재료도 신선하고 가짓수도 많아
서 든든하게 먹구왔어요~! 자주 이용할게요"
16,배곧 모미지,방문자 리뷰,"가성비가 최고 인것 같습니다! 조만간 또가려구요, 코로나 리면 밤에도 영업하신다고 하는데 기대가 됩니다! "
17,배곧 모미지,방문자 리뷰,"친절은 말할 것도 없이 너무 친절하시구요 음식이 정말 너무 맛있어요!!!
제가 고등어는 아예 입도 못 댔는데 여기는 맛있다는 말 많길래 도전했는데 정말 비린맛 하나도 없이 너무 잘먹었어요❤️
둘이 갔는데 둘 다 엄청 배부른데 너무 맛있어서 계속 먹었네요 ㅋㅋㅋㅋㅎㅎ 너무 만족스럽게 잘 먹었고 저희는 나중에 또 방문할 의사 10000%입니다!!"
18,배곧 모미지,방문자 리뷰,사장님도 친절하시고 음식도 너무 맛있습니다!ㅎㅎ^_^
19,배곧 모미지,방문자 리뷰,"전체적으로 서브 속도도 좋고 편안한 분위기로 리드해주는 곳이라 기분좋게 식사할 수 있는 곳 입니다, 
음식도 깔끔하니 맛있어서 재방문 하려구요 , 추천해요 ◡̈  
"
20,배곧 모미지,방문자 리뷰,역시 맛있습니다.
21,배곧 모미지,방문자 리뷰,"엄마 생일 기념으로 가족이 다같이 즐겁게 외식했어요 ~ 너무 맛있고 공간도 깔끔하고 분위기도 좋았어요 !!☺️ 조만간 또 방문해야겠어요!! 
"
22,배곧 모미지,방문자 리뷰,"다양한 곳을 가봤지만 제일 만족스러웠어요!
안 먹는 식재료도 여기에서는 꼭 드셔보세요
새로운 맛을 선사해주십니다👍🏻"
23,배곧 모미지,방문자 리뷰,정말 만족스런 저녁 식사였습니다. 사장님도 친절하시고 안내도 잘해주시고 요즘 힘이 없는 여자친구를 데리고 예약해서 간것이었는데 정말 저도 그렇고 여자친구도 만족 하였습니다. 저희 커플이 정말 많은 곳을 돌아 다니고 먹고 하는 것을 즐기는데 정말 대 만족이었습니다. 다음에도 또 예약해서 갈 예정입니다. 만족 !ㅎㅅㅎ
24,배곧 모미지,방문자 리뷰,"원래 활어회를 좋아하는데 모미지에서 숙성회의 참맛을 느끼고 왔습니다 어제 먹었던 신선하고 부드러운 식감들과 각각의 생선맛이 지금까지도 입안에서 여운을 
남기고 있어요. 맛도 맛이지만 여자들이 먹긴 양이 많았어요. 남편은 적당했다고 하네요. 쉐프님이 정성스럽게 주시는 요리라 밥만 남길 수 없어서 다 먹었는데 너
무 배불러서 배가 찢어지는 줄.  여자분들은 초밥 나오기 전에 미리 밥 양을 줄여달라고 말씀하시는 걸 팁 드려요."
25,배곧 모미지,방문자 리뷰,너무 맛있었어요... 잘때 또 생각났어요... 너무너무너무 맛잇어요.. 
26,배곧 모미지,방문자 리뷰,배불리 잘 먹었습니다 🙂
27,배곧 모미지,방문자 리뷰,또 오고싶어 먹는 도중 다시 예약함. 
28,배곧 모미지,방문자 리뷰,"평일 1부타임이라 저희만 단독이었어요. 처음에 너무 집중되는 느낌이라 쫌 쑥스러윘는데 하나하나 친절한 설명과 맛있게 먹을수 있는 팁들로 인하여 아주 대접
잘받고 만족스러운 저녁식사시간이었습니다. 양념맛이 아닌 재료맛을 느낄수 있어서. 새로운 발견을 한듯합니다. 너무 좋았습니다. 다음에 또 방문하겠습니다. 감
사합니다."
29,배곧 모미지,방문자 리뷰,맛잏게 잘먹었습니다.
30,배곧 모미지,방문자 리뷰,생일에 방문하게 되었는데 너무 친절하시고 음식도 맛있었습니다. 덕분에 기분 좋은 하루로 마무리하였습니다. 잘 먹었습니다 :)
31,배곧 모미지,방문자 리뷰,오마카세 갑자기 급 먹고싶어져서 동네에 잇길래 먹었어요! 양 진짜 많아서 배터질뻔!!! 입에서 살살 녹고 맛나요~
32,배곧 모미지,방문자 리뷰,"디너1부였네요 시작시간은 정확하셔요. 한땀한땀 만들어주시는 메뉴가 맛나고 친절하세요. 처음엔 회가나오고 6~7순서부터 초밥이 나옵니다. 주시는데로 맛나게 먹다보면 배가 불러요^^ 마무리 튀김도 바삭하고 튀김옷 자체가 맛있었습니다. 하나하나 다 찍을려했는데 먹는데 정신팔려서^^
좋은사람 지인들 모시고 재방문 의사 있습니다."
33,배곧 모미지,방문자 리뷰,분위기도 좋고. 맛도 좋고. 오마카세는 처음이였는데 정말 좋은 경험 이였습니다. 개인적으로 고등어회가 너무 맛잇엇어요!
34,배곧 모미지,방문자 리뷰,"여긴무조건오세요꼭..진짜맛남 정말요
다른곳보다훨씬좋아요"
35,배곧 모미지,방문자 리뷰,기념일에 가서 처음 먹어봤는데. 배부를려고 하면  조금있다 주시고 텀 조절이 잘되어서 좋았고 다채로운 회를 즐길 수 있었어요.
36,배곧 모미지,방문자 리뷰,음식이 너무맛있고 좋습니다! 친절하셔서 또 가고싶어요!
37,배곧 모미지,방문자 리뷰,솔직히 이 근처살면서 안온다는건 말이 안돼요.
38,배곧 모미지,방문자 리뷰,역시 오늘도👍👍
39,배곧 모미지,방문자 리뷰,음식도 너무 맛있고 셰프님이 엄청 친절하세요 ෆ 
40,배곧 모미지,방문자 리뷰,동생 데리고 모미지에 갔는데 너무 마음에 들어해서 기뻤어요~! 
41,배곧 모미지,방문자 리뷰,"정성이 느껴지는 음식이었어요! 비리거나 불편한 맛이 나는 음식이 하나도 없었고, 생선 하나 하나 맛있었어요."
42,배곧 모미지,방문자 리뷰,맛은 나쁘지 않았지만 특정적인 마끼(우니참치단새우조합)가 생각보다 맛이 없었습니다 그리고 앵콜도 없어서 좀 아쉬웠네여
43,배곧 모미지,방문자 리뷰,"생일이라 방문했는데 분위기도 너무 좋고 서비스도 넘 좋아여…♡ 완전 친절하시고 음식은 정말 여태 먹었던 초밥이나 회를 부정하는 맛…!!진짜 맛있고 속도도 알맞아요!!한시간반이 눈깜짝할새 지나갈정도로 양도 많고 입에서 살살녹습니다!!
오마카세는 처음이었는데 이런 곳이라면 매번 기념일마다 가고싶은!!!넘넘 좋았어요!!👍💓"
44,배곧 모미지,방문자 리뷰,"오랜만에 갔는데 저번보다 더 맛있게 잘 먹고왔습니다. 예약금이 없어서 예약이 편하고, 날이 추워져서인지 등푸른생선 불호인 저도 잘 먹었어요. 개인적으로 청
어가 맛있었습니다. 풍채좋으신 사장님의 접객이 유쾌하고 세련됩니다. 가성비가 좋은집이라 주류를 시키고싶었는데 술을 못해서 죄송스럽..ㅎ 또 방문할게요~!"
45,배곧 모미지,방문자 리뷰,깔끔하고 맛잇어요 소주를 부르는맛😊
46,배곧 모미지,방문자 리뷰,맛있고 양많고 맛있어요. 이번이 두 번째 방문인데 기대한 만큼 만족스럽게 먹었어요. 또 가고 싶네요 ㅎ
47,배곧 모미지,방문자 리뷰,"예약제로 운영되서 좋았습니다.
기념일에 종종 가곤 하는데 사장님이 기억도 해주시고 ㅎㅎ 음식도 맛잇어요"
48,배곧 모미지,방문자 리뷰,제 아이디로 리뷰는 처음이지만 지금까지 5번 정도 방문한 것 같아요! 20년도 겨울에 남자친구랑 처음 방문하고 맛있어서 친구도 데려가고 부모님도 모시고 가게 된 곳!! 7만 원이 하나도 아깝지 않은 곳입니다^_^ 날 풀리면 소바 먹으러 또 갈게요~~~
49,배곧 모미지,방문자 리뷰,"오랜만에 방문했는데도 알아봐주시고 감사해요~ 갈 때마다 숙성회에 감탄을ㅠ 진짜 숙성맛집! 이번엔 부모님 결혼기념일 기념으로 좋아하실 것 같아 예약해드렸
는데 음식도 너무 맛있고 친절하셔서 걱정이 하나도 안되네요ㅎㅎ 조만간 한번 더 방문할게요~"
50,배곧 모미지,방문자 리뷰,정말 맛있게 먹었습니다. 먹다가 놓친사진들이 더 많네요 ^^; 그만큼 맛에 심취했다는 이야기겠죠? 신선한 스시 먹고 싶을 때 또 방문하고 싶은 곳입니다!
51,배곧 모미지,방문자 리뷰,남자친구 생일이라 방문해보았는데 정말 너무 맛있고 친절하시고 좋은 기억 많이 남기고 갑니다!! 특별한 날에 꼭 방문해보세요👍
52,배곧 모미지,방문자 리뷰,은근 배불러서 기념일 정도에 가기에 좋아요
53,배곧 모미지,방문자 리뷰,역시 맛있어요
54,배곧 모미지,방문자 리뷰,벌써 7번을 방문했고 늘 만족하는 스시야입니다. 최고의 가성비라 자부하고 이 가격대에 이 정도 스시에 늘 감사합니다.
55,배곧 모미지,방문자 리뷰,긴 말이 필요없네요 셰프님도 참 친절하시고 스시와 음식들 모두 너무 맛있었습니다 특별한 날 가기 딱입니다! 조만간 또 방문하려구요 ㅎㅎ
56,배곧 모미지,방문자 리뷰,맛있습니당💙😊
57,배곧 모미지,방문자 리뷰,제철생선이 먹고 싶을 땐 방문해서 꼭 드셔보세요. 스시 비율이 높아서 다양한 생선을 먹어보기에 좋습니다.
58,배곧 모미지,방문자 리뷰,"처음 방문했는데, 너무 맛있게 먹었어요.
재방문 각 입니다!!!
가까우신 분들 꼭 방문해보세용용"
59,배곧 모미지,방문자 리뷰,먹어본 초밥중에 탑3 안에 들어요 엄청 맛있고 신선 합니다 한번 가서 먹어보면 단골 될것 같아요 사장님이 되게 유머러스하고 편안하게 해주셔서 식사하기가 너무 좋았고 대접 받는다는 느낌 확실히 많이 받았어요 아내랑 먹고 나와서도 계속 또오자 말만하고 맛있다 사장님 친절하다 말만 되게 많이 한거같아요 자주 갈거에요❤️❤️
60,배곧 모미지,방문자 리뷰,너무 맛있게 잘 먹었습니다. 즐거운 시간이었어요
61,배곧 모미지,방문자 리뷰,"추운 날 당일예약이 힘든 모미지이지만  운 좋게도 예약 완료! 처음 순서부터 디저트까지 맛이 없는게 없는 정말 아름다운 저녁 식사였 습니다! 쉐프님! 다음 신랑 
생일날에도 부탁드려요^^"
62,배곧 모미지,방문자 리뷰,쉐프님께서 손님의 입맛에 잘 맞추어서 초밥을 맛있게 만들어주셨음
63,배곧 모미지,방문자 리뷰,종류가 다양하진 않은데 사장님이 위트 있고 생선 위주의 코스라 나름 만족했습니다.
64,배곧 모미지,방문자 리뷰,"전체적인 음식의 구성과 재료, 맛도 정말 좋았지만, 은은한 분위기와 조명, 서비스 모두 좋았어요 ! 친구와 갔었는데 부모님 모시고 가고싶은 곳이었습니다ㅎㅎㅎ 특별한날 기분좋게 대접할수있는곳이었어요^^"
